id	content	character	emotions	labels	label24
1460_0078_A_1098	S2将D1的风扇放在一边，D1指向S2并责骂，S2拍拍D1的手臂。	s2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
1460_0078_A_1099	D1：你让我失望了。你知道T2阿姨是怎么死的吗？你知道吗？	d1	0,0,0,3,0,1	[0, 0, 0, 3, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]
1460_0078_A_1101	你母亲和E1一起杀了她。他们把她的尸体扔到桥下。我亲眼看到的。你认为它们都是好东西。听到这句话后，S2惊讶地看着D1。	d1	0,0,0,3,0,2	[0, 0, 0, 3, 0, 2]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]
1460_0078_A_1103	D1继续咒骂：他们都是婊子。我告诉你，哪儿也别去。	d1	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
1460_0078_A_1104	D1走上前抓住S2，S2挣扎。	d1	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
1460_0078_A_1118	S2：云阿姨是怎么死的？	s2	0,0,0,3,0,2	[0, 0, 0, 3, 0, 2]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]
2369_0065_A_955	手机里传来了一声失控的叫声。	t2	0,0,0,3,0,2	[0, 0, 0, 3, 0, 2]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]
2369_0065_A_959	T2：（OS）你什么都不知道，也不在乎毛毛，就像你对待你死去的儿子一样！	t2	0,0,0,3,0,1	[0, 0, 0, 3, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]
2369_0077_A_1185	N2：（愤怒地）哭！你为什么哭！你带走了我父亲，你哭了！	n2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2369_0077_A_1187	N2疯狂地摇晃着小W2的身体。M2快步向前，在脸上打了一拳N2。N2掉到地上，M2将W2扔到地上	n2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2388_0083_A_459	顾二：再说一遍	l2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2388_0083_A_461	M2：我是说，你无论化妆与否都不好看。你不像我那么白，干瘪的老斑鸠	m2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2388_0083_A_458	M2：你不化妆就不好看	m2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2721_0041_A_442	I2:走开。	i2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2721_0041_A_452	I2从他的钱包里拿出一团钱：你要钱吗？拿着，拿着，走。	i2	0,0,0,3,2,0	[0, 0, 0, 3, 2, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]
2721_0041_A_457	L2鞭打I2：婊子，婊子。	l2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2721_0041_A_455	L2打了I2一巴掌，落在了她身上。	l2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2721_0041_A_468	L2绊倒在I2前，用一只手打了她，抓住F1的头发，将她打倒在地。	l2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2721_0041_A_472	L2继续打：杀了你，杀了你。	l2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2721_0041_A_470	L2骂F1：你这个小兔子，杀了你，抽了你，小兔子。	l2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2721_0041_A_474	在匆忙中，I2拿起一根电线，从后面把它放在L2的脖子后面，把他的身体拖到桌子的边缘。	l2	0,0,0,3,0,1	[0, 0, 0, 3, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]
2721_0060_A_733	G2严肃地说：什么是盲点问题。	g2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2721_0060_A_740	G2：例如，它看起来像一个几何问题，但实际上是一个函数问题，记得吗？	g2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2721_0065_A_785	G2画外音：你和这个男人是什么关系？你不知道我为你做了什么。马上和他分手，否则我可以让他消失。你应该明白我的意思。	g2	0,0,0,3,0,3	[0, 0, 0, 3, 0, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]
2721_0065_A_786	把信封扔进垃圾桶。	i2	0,0,0,3,3,0	[0, 0, 0, 3, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
2721_0069_A_801	J2将一些G2照片交给了I2。	i2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2721_0069_A_810	J2生气地拍了拍桌子。	j2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2721_0077_A_944	G2的车与他平齐，定向声发生器与H2对齐。	g2	0,0,0,3,0,3	[0, 0, 0, 3, 0, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]
2721_0077_A_946	G2打开仪器，H2痛苦地捂住了头，汽车歪着撞到了路边。	g2	0,0,0,3,0,3	[0, 0, 0, 3, 0, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]
2721_0086_A_1032	G2：你想说什么？	g2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2721_0086_A_1081	H2：你雇了人攻击腾坤，写了封信恐吓I2，威胁她的女儿，在保证我生命的前提下攻击我。你让每个人都相信你是一个变态的跟踪者，这是你应得的，因为只有这样，I2才不会自首。L2的谋杀实际上发生在4月11日。G2，为了掩盖这一切，你自己杀了一个无辜的人。	h2	0,0,0,3,0,3	[0, 0, 0, 3, 0, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]
2721_0086_A_1093	H2正要赶上，但门关上了。	h2	0,0,0,3,0,3	[0, 0, 0, 3, 0, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]
2721_0086_A_1092	H2兴奋：G2，她为你所做的是值得的。	h2	0,0,0,3,0,3	[0, 0, 0, 3, 0, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]
2721_0090_A_1131	G2：你在说什么？	g2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0012_A_153	寂静无声。每个人都惊讶地看着m2和X2。P2感觉不好，把椅子往后挪了挪。	m2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0012_A_139	女士x2踩在地板上，把椅子转过来，面对M2：你病了，是吗？你以为你病了吗！	x2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0012_A_143	X2：你说什么？你病了吗！	x2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0012_A_147	X2：加班，晚上唱歌！我说的是七！现在这些书要送到印刷厂去了。我应该带什么来打印呢！损失由你承担！猪脑！	x2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0012_A_149	X2：你是说我没有解释清楚，是吗！	x2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0012_A_151	X2：你想要什么！我不想做，是吗！如果你不想这么做，就赶快出去！如果你不拉屎，就不要占坑！	x2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0012_A_152	M2：妈的！你喜欢蹲在你的屎坑里！	m2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0013_A_173	M2掐了U2的腿。	m2	0,0,0,3,0,3	[0, 0, 0, 3, 0, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]
2930_0014_A_190	停止：你认为我是个傻瓜！你还有什么要解释的！	m2	0,0,0,3,0,3	[0, 0, 0, 3, 0, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]
2930_0014_A_192	M2生气了：你在干什么！分手，对吧！好的分钱！你消失了！我他妈的不想再见到你！	m2	0,0,0,3,0,2	[0, 0, 0, 3, 0, 2]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]
2930_0014_A_194	M2接受了：虽然第一次这么说不好，但是——（咆哮）滚开----	m2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0092_A_1033	看你裤子上的洗手液：妈的！！	o1	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0092_A_1034	O1是一记耳光。	o1	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0093_A_1036	前U2乐队被一路追杀，酒店一片狼藉，快睡乐队立刻演奏了充满活力的音乐。	o1	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0114_A_1217	M2：我和你们的员工Q2住在同一个屋檐下，但今年我至少有三个月没见到她了，因为她回家时我睡着了，我醒来时她已经走了！不要谈论恋爱、结婚和生孩子。即使他母亲生病了，她也必须选择一天。明天她将出国工作。你今晚还让她加班吗？你的狗狗日公司是他妈的人类！每天你都用绝望的萨布鲁的狗屎愚弄人们。你的生活就是他妈的。即使你战斗，你也不会和无耻的混蛋x2战斗！你不配！	m2	2,0,0,3,0,0	[2, 0, 0, 3, 0, 0]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0114_A_1218	车厢里的工作人员突然对M2表示尊敬。一个戴眼镜的人忍不住拍了两下。	m2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0114_A_1219	B国x2:baga！你他妈的是谁，跑到我公司来！	x2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0115_A_1231	M2：没什么好说的。我自己也会便宜的！别管你的事！	m2	0,0,0,3,0,2	[0, 0, 0, 3, 0, 2]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]
2930_0115_A_1232	问题2：在你眼里我有多痛苦？至于让你拖着你康复中的身体来救我？你是世界上唯一的一个，对吗？我自己的生活和选择怎么了？	q2	0,0,0,3,0,1	[0, 0, 0, 3, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]
2930_0115_A_1233	M2：你的选择是什么？就是在生活中顺从，做一头牛和一匹马，在工作中颤抖，做一个奴隶！？	m2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0115_A_1236	Q2气得发抖，突然怒吼道：你的爱是全世界的真爱，不是吗？你去医院引诱N2是很高尚的，不是吗？这对我来说似乎更荒谬！	q2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0115_A_1237	M2因愤怒而脸红，转身离开，P2和O2与M2一起离开。	m2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0115_A_1240	问题2：滚出去！好了就出去！你们都出去！	q2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0115_A_1241	M2说着，气喘吁吁地离开了大厅里的Q2。	m2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0115_A_1242	M2说着，气喘吁吁地离开了大厅里的Q2。	q2	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0004_A_48	爆破小组！爆破队到前面去！	g1	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0006_A_84	你可以用鸡蛋！如果你想吃枪，没有人会阻止你！	a1	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0006_A_85	g1:a1！如果你不敢猛烈攻击，你就会退缩。我不能让你拖垮第九连！	g1	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0006_A_86	A1:九莲有很多人不怕死！你不能冒险！	a1	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0006_A_87	两人互相怒吼，绿色的血管在脖子上跳动，怒吼声几乎压制住了枪声。一连串的机关枪子弹从另一边掠过，砸碎了基地的砖角，一口吐出溅在他嘴里的砖屑。	a1	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0006_A_70	跟在后面的士兵就没那么幸运了。一名士兵一走出地堡就被撞倒了，他重重地撞到了一块废铁。另一名戴头盔的士兵敏捷地跳了起来，射中了两颗航天飞机子弹，在疾驰中被撞倒。头盔掉在街上，像陀螺一样神奇地旋转了很长时间。几个急切的士兵进退两难。A1认真保持的镇定和专注被破坏了，他很生气。	a1	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0006_A_71	A1:躺下！没有我的命令谁也不能动！	a1	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0006_A_82	你他妈的杀了你自己！我想拉些靠垫！	a1	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0006_A_83	如果你不，我会的！	g1	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0017_A_250	A1（失控）：你负责鸡蛋！如果你想吃枪，没有人会阻止你！	a1	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0017_A_251	g1:a1！如果你不敢上去，你就会缩小自己。我不能让你拖垮第九连！	g1	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0017_A_255	爆破小组！爆破队到前面去！	g1	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0017_A_252	A1:九莲有很多人不怕死！你不能冒险！	a1	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0017_A_253	两人互相怒吼，绿色的血管在脖子上跳动，怒吼声几乎压制住了枪声。一串子弹从对面射来，砸到了砖墙的一角，一口吐出溅在嘴里的砖屑。	a1	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0017_A_245	A1:你屁股后面有多少人？你用手指数数！	a1	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0017_A_256	A1（漠不关心）：人们被派出去已经很长时间了。	a1	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0067_A_877	A1长时间盯着对方看，不明白别人的意思。看到他的脸是错的，那人明智地躲开了。A1突然意识到他气得发抖。他似乎想在附近找个头儿砸了自己的饭碗。	a1	0,0,0,3,0,0	[0, 0, 0, 3, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0107_A_1490	A1:你害怕被咬死吗？我们呢？我们的第九家公司在哪里！？	a1	0,0,0,3,0,3	[0, 0, 0, 3, 0, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]
2996_0107_A_1492	A1突然哭了起来，瞪着石碑。	a1	0,0,0,3,0,3	[0, 0, 0, 3, 0, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]
2996_0107_A_1493	a1:m1！好的，你是m1！听你害怕咬吗？我的九家公司被咬死了！我是唯一剩下的人。我想自杀。。。线路接口单元！我一直在等你的电话。。。我的兄弟们一直在等你的电话。。。一个接一个直到他们死	a1	0,0,0,3,0,3	[0, 0, 0, 3, 0, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]
