id	content	character	emotions	labels	label24
2721_0041_A_463	F1从窗台上捡起一个奖杯，冲了出来，直接击中了L2的后脑勺。	l2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2721_0041_A_485	I2：我该怎么办？	i2	0,0,3,0,3,0	[0, 0, 3, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
2721_0041_A_484	F1:这是他自己的错。	f1	0,0,3,0,3,0	[0, 0, 3, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
2721_0041_A_496	我吓得说不出话来。	i2	0,0,3,0,3,0	[0, 0, 3, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
2721_0041_A_512	I2：你怎么知道的？	i2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2721_0046_A_568	沉默了一会儿，I2：你为什么要帮助我们？	i2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2721_0065_A_782	我在家里拿出信封，看到了秘密拍摄的照片和信。	i2	0,0,3,0,2,0	[0, 0, 3, 0, 2, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
2721_0071_A_864	F1：妈妈。	f1	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2721_0077_A_922	J2突然想起了他去学校找G2的那一天。G2对学生说：它看起来像一个几何问题，但实际上是一个函数问题。	j2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2721_0077_A_926	J1：你是什么意思？	j1	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2721_0080_A_979	F1站起来走向I2：妈妈，为什么新闻会这么说？	f1	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2721_0081_A_997	H2：不可能。答案太简单了。为什么我连这个都看不见？	h2	0,0,3,0,0,1	[0, 0, 3, 0, 0, 1]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]
2721_0081_A_998	J2看H2有什么问题：怎么了？	h2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2721_0081_A_1001	J2：你是什么意思？现在情况不是很清楚吗？	j2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2721_0086_A_1074	G2有点惊讶。	g2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2721_0090_A_1124	G2转弯，看到J2和I2一起来到这里。	g2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2721_0090_A_1127	I2眼睛发光，看着G2。	g2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2721_0090_A_1133	G2有些人无法相信这一切：为什么？为什么？	g2	0,0,3,0,3,0	[0, 0, 3, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
2930_0012_A_155	寂静无声。每个人都惊讶地看着m2和X2。P2感觉不好，把椅子往后挪了挪。	x2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0012_A_154	寂静无声。每个人都惊讶地看着m2和X2。P2感觉不好，把椅子往后挪了挪。	p2	0,0,3,0,1,0	[0, 0, 3, 0, 1, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
2930_0013_A_164	放下手机，M2继续狼吞虎咽，抬起眼睛，瞥见U2从窗口飘过。她的脸很高兴，但两秒钟后，一个奇怪的美女出现了，跳上了U2。看到那两个人进来，M2赶紧躲到桌子底下。U2和Z2环顾四周，只有这里空无一人，所以他们坐了下来。	m2	0,0,3,0,2,2	[0, 0, 3, 0, 2, 2]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
2930_0013_A_186	U2茫然地盯着桌子滑向门口。	u2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0044_A_561	杂物室的门突然开了，杂物滚得满地都是。梁N2的腰带又抓住了M2的裙子。他们大汗淋漓，衣服凌乱不堪。这幅画很难不被误解。两个路过的人惊讶地张开了嘴。	v2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0050_A_696	P2什么也没说。他惊呆了。每个人都跟随P2的视线。M2站在不远处看着他们。	p2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2930_0050_A_708	M2：肿瘤？什么肿瘤？	m2	0,0,3,0,1,0	[0, 0, 3, 0, 1, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
2930_0114_A_1220	Q2从走廊的一侧走出来，看到这一庄严的场景，感到震惊。	q2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0039_A_632	H1从被Q1杀死的警官的手腕上拿了一块手表，看了看手表上的时间，举起手表，挺直身子向Q1喊道。。。与此同时，一颗子弹飞过，击中了他。在他转身的瞬间，一股鲜血涌上了他的背。	q1	0,0,3,0,0,3	[0, 0, 3, 0, 0, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
2996_0045_A_675	F1丢了枪，拖了一个炮弹箱过去。一件激动人心的事情发生了——坦克炮的枪口对着平射炮的枪口。在很短的时间内，A1是愚蠢的，听不到任何声音。	a1	0,0,3,0,2,0	[0, 0, 3, 0, 2, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
2996_0045_A_676	F1丢了枪，拖了一个炮弹箱过去。一件激动人心的事情发生了——坦克炮的枪口对着平射炮的枪口。在很短的时间内，A1是愚蠢的，听不到任何声音。	f1	0,0,3,0,3,0	[0, 0, 3, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
2996_0047_A_708	A1发现了这个惊人的场景，大声喊道：让开！b3！让开！	a1	2,0,3,0,3,3	[2, 0, 3, 0, 3, 3]	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]
2996_0100_A_1350	我开玩笑的！你在开玩笑吧！？	c1	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0104_A_1413	A1冻结了。他突然哽咽起来。	a1	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0107_A_1481	A1面面相觑，一点也不懂。	a1	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
2996_0107_A_1484	A1脸色苍白，僵硬，双臂颤抖。其他人站在离他们稍远的地方，低声说。C1把手放在口袋里，前后摇摆，焦急地看着A1，不时地对妻子咕哝着。	a1	0,0,3,0,0,3	[0, 0, 3, 0, 0, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
2996_0119_A_1655	T1：天哪！同志，这是一座山！你知道要花多少钱吗？	t1	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0068_A_1180	P1笑：好的，就三天！	p1	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0093_A_1506	K2走进房子，看到他的兄弟和新娘做了一些粗心的事	k2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0114_A_1690	K2和L2在一辆蓬蓬车上从车窗跑了出去。C1和N2很惊讶，看着汽车突然开走	c1	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0114_A_1691	K2和L2在一辆蓬蓬车上从车窗跑了出去。C1和N2很惊讶，看着汽车突然开走	n2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32504_0132_A_1945	L2转过头，看到女孩的笑脸感到震惊。恶棍应该这样微笑吗	l2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32505_0078_A_580	A3抱着钱看着C1。他感到震惊，不知道该怎么想。	a3	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32505_0085_A_709	他的女朋友捡起落在地上的手枪，开枪阻止C1，然后在C1的注视下举枪自杀。	c1	0,0,3,0,0,3	[0, 0, 3, 0, 0, 3]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
32795_0004_A_54	O2正要冲向球场，被其他球员拦住了。A1震惊了，不敢相信这一切。场外的E1笑了。	a1	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0004_A_46	A1转过头，简直不敢相信。	a1	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0013_A_156	A1兴奋地倒在他身后的沙发上，捂住了胸口。	a1	0,3,3,0,0,0	[0, 3, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0013_A_187	A1转过身，L2兴奋地吼道：妈的！是你。	l2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0013_A_188	A1指着她喊道：妈的，我因为你被警察折磨了。	a1	0,0,3,1,0,0	[0, 0, 3, 1, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0013_A_189	L2非常兴奋：E1，他继承了10亿？	l2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0013_A_210	到了门口，M2看到L2，惊讶地喊道：妈的，这不是瞎猪吗？	m2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32795_0013_A_219	几个人走进电梯，突然意识到：你刚才说了什么？十亿？	m2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32798_0044_A_1778	什么？！	g1	0,0,3,0,1,0	[0, 0, 3, 0, 1, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
32812_0004_A_61	这时，车里的每个人都很安静，但H2兴奋地大叫，其他人则斥责H2神经病。	h2	0,3,3,0,0,0	[0, 3, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0004_A_67	突然C1喊道：挥手，挥手，挥手。	c1	0,0,3,0,3,0	[0, 0, 3, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32812_0023_A_286	I2吓了一跳：什么声音！（走到前面）兄弟，你觉得我们该怎么办？小王说还没有结束！	i2	0,0,3,0,3,0	[0, 0, 3, 0, 3, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]
32812_0024_A_311	K2：我抽屉里的那一千只纸鹤？	k2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0025_A_333	I2：兄弟，看，那是什么？	i2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0027_A_372	H2:10？为什么其他人不是十个？	h2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0031_A_434	H2有些吃惊：这太强大了！	h2	0,2,3,0,0,0	[0, 2, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0032_A_450	I2很惊讶：哇，多大啊！	i2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0034_A_466	K2从另一边拿起鱼篮，发现里面装满了鱼。她很惊讶：没有鱼？	k2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0034_A_470	M2来了，很惊讶：这么多鱼！	m2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0035_A_490	K2翻了翻厨房里的盘子和筷子，很惊讶。	k2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0035_A_513	H2再次点火，发现张D1出现在他面前。他吓得发抖。	h2	0,0,3,0,2,0	[0, 0, 3, 0, 2, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]
32812_0036_A_550	H2停止张D1：张D1，我们不是同意去吗？	h2	0,0,3,0,0,2	[0, 0, 3, 0, 0, 2]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
32812_0049_A_693	M2羞愧地离开，H2带着无知的表情离开。	h2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0056_A_789	余D1用手机拍下你，看着照片，兴奋地喊道：这是我爸爸和我妈妈。	d1	0,3,3,0,0,0	[0, 3, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0061_A_859	H2突然停了下来：真奇怪。这是什么？每隔十二天。	h2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0061_A_867	C1向前走了几步：那不是一艘船吗？你没看见！（眼睛发呆）这真是一条船。它来救我们了。（咆哮）船，我们到了。快来救我们！世界是美好的。世界还在那里。我们得救了。来，一起喊。	c1	0,3,3,0,0,0	[0, 3, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0061_A_865	C1:船？船？	c1	0,3,3,0,0,0	[0, 3, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0061_A_866	H2：什么船？	h2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
32812_0067_A_998	他发现有一圈人在看着他。那些人鼓掌欢呼，好像在庆祝什么。H2被惊呆了，对发生的事情没有反应。	h2	0,0,3,0,0,2	[0, 0, 3, 0, 0, 2]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]
32812_0067_A_1001	H2仍然在同一个地方。其他人都要求H2快速发言，并要求他承诺。	h2	0,0,3,0,0,0	[0, 0, 3, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
